Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
147404522,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
147404771,00000597,false,Rx,1,8,83,00,00,00,00,00,00,00,
147405009,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,72,
147405249,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
147405487,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
147503072,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
147503306,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
147503555,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
147503805,000004DE,false,Rx,1,8,00,00,0F,00,00,C0,1F,00,
147504053,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
147504292,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
147504530,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
147504770,00000597,false,Rx,1,8,03,00,00,00,00,00,00,00,
147505009,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,0C,
147505247,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
147505485,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
147603071,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
147603306,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
147603554,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
147603804,000004DE,false,Rx,1,8,00,00,0F,00,00,C0,1F,00,
147604053,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
147604291,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
147604529,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
147604778,00000597,false,Rx,1,8,83,00,00,00,00,00,00,00,
147605007,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,0C,
147605245,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
147605483,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
147703072,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
147703307,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
147703555,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
147703804,000004DE,false,Rx,1,8,00,00,0F,00,00,C0,1F,00,
147704054,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
147704292,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
147704529,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
147704770,00000597,false,Rx,1,8,03,00,00,00,00,00,00,00,
147705008,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,22,
147705246,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
147705485,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
147803072,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
147803317,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
147803565,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
147803805,000004DE,false,Rx,1,8,00,00,0F,00,00,C0,1F,00,
147804053,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
147804301,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
147804530,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
147804780,00000597,false,Rx,1,8,83,00,00,00,00,00,00,00,
147805007,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,22,
147805246,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
147805485,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
147903073,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
147903307,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
147903555,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
147903806,000004DE,false,Rx,1,8,00,00,0F,00,00,C0,1F,00,
147904054,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
147904292,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
147904531,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
147904770,00000597,false,Rx,1,8,03,00,00,00,00,00,00,00,
147905008,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,2D,
147905248,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
147905485,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
148003072,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
148003316,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
148003566,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
148003805,000004DE,false,Rx,1,8,00,00,0F,00,00,C0,1F,00,
148004053,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
148004302,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
148004530,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
148004780,00000597,false,Rx,1,8,83,00,00,00,00,00,00,00,
148005009,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,2D,
148005247,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
148005485,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
148103072,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
148103317,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
148103565,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
148103804,000004DE,false,Rx,1,8,00,00,0F,00,00,C0,1F,00,
148104054,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
148104291,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
148104529,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
148104779,00000597,false,Rx,1,8,03,00,00,00,00,00,00,00,
148105008,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,0B,
148105246,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
148105484,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
148203082,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
148203317,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
148203565,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
148203804,000004DE,false,Rx,1,8,00,00,0F,00,00,C0,1F,00,
148204054,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
148204302,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
148204550,0000054A,false,Rx,1,8,00,00,00,00,00,00,00,00,
148204780,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
148205028,00000597,false,Rx,1,8,83,00,00,00,00,00,00,00,
148205267,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,0B,
148205495,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
148205733,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
148303078,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
148303312,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
148303560,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
148303810,000004DE,false,Rx,1,8,00,00,0F,00,00,C0,1F,00,
148304059,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
148304296,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
148304526,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
148304775,00000597,false,Rx,1,8,03,00,00,00,00,00,00,00,
148305013,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,21,
148305252,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
148305490,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
148403078,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
148403312,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
148403561,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
148403810,000004DE,false,Rx,1,8,00,00,0F,00,00,C0,1F,00,
148404059,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
148404297,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
148404536,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
148404785,00000597,false,Rx,1,8,83,00,00,00,00,00,00,00,
148405023,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,21,
148405252,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
148405490,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
148503077,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
148503311,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
148503561,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
148503811,000004DE,false,Rx,1,8,00,00,0F,00,00,C0,1F,00,
148504059,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
148504298,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
148504536,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
148504775,00000597,false,Rx,1,8,03,00,00,00,00,00,00,00,
148505014,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,25,
148505253,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
148505490,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
148603077,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
148603322,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
148603571,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
148603810,000004DE,false,Rx,1,8,00,00,0F,00,00,C0,1F,00,
148604059,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
148604297,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
148604535,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
148604785,00000597,false,Rx,1,8,83,00,00,00,00,00,00,00,
148605013,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,25,
148605251,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
148605489,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
148703079,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
148703313,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
148703561,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
148703810,000004DE,false,Rx,1,8,00,00,0F,00,00,C0,1F,00,
148704060,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
148704298,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
148704536,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
148704776,00000597,false,Rx,1,8,03,00,00,00,00,00,00,00,
148705014,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,72,
148705252,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
148705491,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
148803078,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
148803322,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
148803570,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
148803810,000004DE,false,Rx,1,8,00,00,0F,00,00,C0,1F,00,
148804059,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
148804307,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
148804536,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
148804785,00000597,false,Rx,1,8,83,00,00,00,00,00,00,00,
148805023,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,72,
148805252,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
148805490,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
148903077,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
148903311,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
148903560,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
148903810,000004DE,false,Rx,1,8,00,00,0F,00,00,C0,1F,00,
148904058,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
148904297,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
148904535,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
148904784,00000597,false,Rx,1,8,03,00,00,00,00,00,00,00,
148905012,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,0C,
148905252,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
148905489,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
149003087,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
149003321,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
149003571,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
149003810,000004DE,false,Rx,1,8,00,00,0F,00,00,C0,1F,00,
149004058,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
149004307,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
149004535,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
149004784,00000597,false,Rx,1,8,83,00,00,00,00,00,00,00,
149005023,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,0C,
149005262,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
149005489,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
149103077,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
149103322,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
149103571,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
149103810,000004DE,false,Rx,1,8,00,00,0F,00,00,C0,1F,00,
149104059,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
149104297,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
149104535,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
149104786,00000597,false,Rx,1,8,03,00,00,00,00,00,00,00,
149105013,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,22,
149105252,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
149105490,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
149203079,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
149203324,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
149203572,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
149203812,000004DE,false,Rx,1,8,00,00,0F,00,00,C0,1F,00,
149204060,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
149204308,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
149204557,0000054A,false,Rx,1,8,00,00,00,00,00,00,00,00,
149204787,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
149205035,00000597,false,Rx,1,8,83,00,00,00,00,00,00,00,
149205273,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,22,
149205502,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
149205740,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
149303083,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
149303317,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
149303565,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
149303816,000004DE,false,Rx,1,8,00,00,0F,00,00,C0,1F,00,
149304064,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
149304302,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
149304541,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
149304780,00000597,false,Rx,1,8,03,00,00,00,00,00,00,00,
149305018,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,2D,
149305258,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
149305496,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
149403083,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
149403327,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
149403576,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
149403816,000004DE,false,Rx,1,8,00,00,0F,00,00,C0,1F,00,
149404065,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
149404304,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
149404542,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
149404791,00000597,false,Rx,1,8,83,00,00,00,00,00,00,00,
149405020,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,2D,
149405258,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
149405496,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
149503082,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
149503317,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
149503566,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
149503815,000004DE,false,Rx,1,8,00,00,0F,00,00,C0,1F,00,
149504063,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
149504302,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
149504540,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
149504780,00000597,false,Rx,1,8,03,00,00,00,00,00,00,00,
149505019,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,0B,
149505258,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
149505496,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
149603082,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
149603328,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
149603576,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
149603815,000004DE,false,Rx,1,8,00,00,0F,00,00,C0,1F,00,
149604064,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
149604312,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
149604540,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
149604791,00000597,false,Rx,1,8,83,00,00,00,00,00,00,00,
149605018,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,0B,
149605257,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
149605496,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
149703083,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
149703327,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
149703575,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
149703815,000004DE,false,Rx,1,8,00,00,0F,00,00,C0,1F,00,
149704064,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
149704312,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
149704541,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
149704790,00000597,false,Rx,1,8,03,00,00,00,00,00,00,00,
149705028,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,21,
149705266,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
149705505,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
149803092,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
149803326,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
149803574,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
149803825,000004DE,false,Rx,1,8,00,00,0F,00,00,C0,1F,00,
149804073,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
149804311,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
149804550,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
149804789,00000597,false,Rx,1,8,83,00,00,00,00,00,00,00,
149805027,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,21,
149805267,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
149805505,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
149903092,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
149903326,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
149903575,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
149903814,000004DE,false,Rx,1,8,00,00,0F,00,00,C0,1F,00,
149904062,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
149904312,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
149904540,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
149904789,00000597,false,Rx,1,8,03,00,00,00,00,00,00,00,
149905028,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,25,
149905256,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
149905494,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
150003093,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
150003328,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
150003576,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
150003825,000004DE,false,Rx,1,8,00,00,0F,00,00,C0,1F,00,
150004075,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
150004313,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
150004550,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
150004790,00000597,false,Rx,1,8,83,00,00,00,00,00,00,00,
150005029,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,25,
150005268,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
150005506,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
150103092,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
150103327,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
150103575,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
150103814,000004DE,false,Rx,1,8,00,00,0F,00,00,C0,1F,00,
150104064,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
150104312,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
150104540,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
150104790,00000597,false,Rx,1,8,03,00,00,00,00,00,00,00,
150105028,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,72,
150105267,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
150105496,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
150203093,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
150203327,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
150203575,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
150203827,000004DE,false,Rx,1,8,00,00,0F,00,00,C0,1F,00,
150204075,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
150204313,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
150204562,0000054A,false,Rx,1,8,00,00,00,00,00,00,00,00,
150204791,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
150205039,00000597,false,Rx,1,8,83,00,00,00,00,00,00,00,
150205279,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,72,
150205516,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
150205756,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
150303088,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
150303332,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
150303581,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
150303821,000004DE,false,Rx,1,8,00,00,0F,00,00,C0,1F,00,
150304069,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
150304317,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
150304546,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
150304795,00000597,false,Rx,1,8,03,00,00,00,00,00,00,00,
150305023,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,0C,
150305263,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
150305501,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
150403098,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
150403332,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
150403581,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
150403821,000004DE,false,Rx,1,8,00,00,0F,00,00,C0,1F,00,
150404069,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
150404319,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
150404546,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
150404796,00000597,false,Rx,1,8,83,00,00,00,00,00,00,00,
150405035,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,0C,
150405273,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
150405501,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
150503087,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
150503332,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
150503581,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
150503820,000004DE,false,Rx,1,8,00,00,0F,00,00,C0,1F,00,
150504069,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
150504307,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
150504545,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
150504795,00000597,false,Rx,1,8,03,00,00,00,00,00,00,00,
150505023,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,22,
150505262,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
150505499,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
150603099,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
150603333,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
150603581,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
150603830,000004DE,false,Rx,1,8,00,00,0F,00,00,C0,1F,00,
150604080,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
150604318,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
150604555,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
150604796,00000597,false,Rx,1,8,83,00,00,00,00,00,00,00,
150605034,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,22,
150605272,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
150605511,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
150703088,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
150703333,000004E0,false,Rx,1,8,5E,01,5E,01,00,00,00,0A,
150703581,000004DD,false,Rx,1,8,00,00,00,00,00,00,00,00,
150703821,000004DE,false,Rx,1,8,00,00,0F,00,00,C0,1F,00,
150704069,0000051E,false,Rx,1,8,00,00,00,00,00,00,00,00,
150704317,00000542,false,Rx,1,8,09,01,30,00,00,00,00,00,
150704546,00000588,false,Rx,1,8,13,0D,00,BC,02,18,0E,01,
150704795,00000597,false,Rx,1,8,03,00,00,00,00,00,00,00,
150705033,000005AD,false,Rx,1,8,AE,AE,00,00,0D,0E,00,2D,
150705263,000005AE,false,Rx,1,8,00,02,18,06,0C,00,0E,01,
150705501,000005F1,false,Rx,1,8,9C,13,13,0D,00,00,BC,02,
150803098,00000670,false,Rx,1,8,00,00,00,00,B0,1A,22,00,
